filename,width,height,class,xmin,ymin,xmax,ymax
20_jpg.rf.4db90f7501d8ed3ce2bb52687ab468e2.jpg,640,640,1,251,53,399,202
20_jpg.rf.4db90f7501d8ed3ce2bb52687ab468e2.jpg,640,640,0,314,90,343,121
KakaoTalk_20220418_162743936_07_jpg.rf.2786763b822049fc4babff205eacda3f.jpg,416,416,1,146,228,394,411
KakaoTalk_20220418_162743936_07_jpg.rf.2786763b822049fc4babff205eacda3f.jpg,416,416,0,206,188,262,222
218_jpg.rf.304b98a85ab8af48afddd08b8d6fe8b3.jpg,640,640,1,117,379,273,573
218_jpg.rf.304b98a85ab8af48afddd08b8d6fe8b3.jpg,640,640,0,58,423,84,464
184_jpg.rf.c82176051da199a3f9722a6f42631cd7.jpg,420,640,1,145,427,232,594
184_jpg.rf.c82176051da199a3f9722a6f42631cd7.jpg,420,640,0,166,549,192,575
IMG_4329_MOV-13_jpg.rf.6c1d2533b58b0d767c20657c8e3efc6d.jpg,640,640,1,215,114,424,232
IMG_4329_MOV-13_jpg.rf.6c1d2533b58b0d767c20657c8e3efc6d.jpg,640,640,0,300,149,334,178
IMG_4329_MOV-14_jpg.rf.6220422591c8f728022005be98eec171.jpg,640,640,1,230,224,427,334
IMG_4329_MOV-14_jpg.rf.6220422591c8f728022005be98eec171.jpg,640,640,0,312,277,344,300
IMG_1755_jpeg_jpg.rf.f765670b5e7a56692918a00e4a922ac4.jpg,640,640,1,252,260,407,458
IMG_1755_jpeg_jpg.rf.f765670b5e7a56692918a00e4a922ac4.jpg,640,640,0,309,339,349,390
221_jpg.rf.ab741715a0861b9e8804e7aaed339664.jpg,640,640,1,317,114,497,365
221_jpg.rf.ab741715a0861b9e8804e7aaed339664.jpg,640,640,0,374,198,420,262
IMG_4967_jpeg_jpg.rf.95d74d31ad191ff4aa376f986a2dfc91.jpg,640,640,1,273,297,423,415
IMG_4967_jpeg_jpg.rf.95d74d31ad191ff4aa376f986a2dfc91.jpg,640,640,0,387,349,418,381
220_jpg.rf.9ba43139ffd77b59e74aafc4ae9a087b.jpg,640,640,1,374,74,499,257
220_jpg.rf.9ba43139ffd77b59e74aafc4ae9a087b.jpg,640,640,0,542,111,569,154
286-2-_jpg.rf.f5ba19949cf4f9a1308c2810e23fa0af.jpg,201,251,1,77,130,123,181
286-2-_jpg.rf.f5ba19949cf4f9a1308c2810e23fa0af.jpg,201,251,0,96,149,105,158
234_jpg.rf.5f924ab31606d7645bb61897876ea187.jpg,416,416,0,353,147,409,211
Barbell-RDL-Side-View_mp4-7_jpg.rf.fa5e8b12bb7b51cf73f80b716f83cd19.jpg,1080,1080,1,479,252,644,534
Barbell-RDL-Side-View_mp4-7_jpg.rf.fa5e8b12bb7b51cf73f80b716f83cd19.jpg,1080,1080,0,550,311,571,345
211_jpg.rf.0378b2f2cd2e0f2aecee2e779203d61b.jpg,640,640,1,368,367,525,524
211_jpg.rf.0378b2f2cd2e0f2aecee2e779203d61b.jpg,640,640,0,444,441,472,470
IMG_4417_jpeg_jpg.rf.3efe28eb99dd5fdc5b8de7cd1b801d58.jpg,640,640,1,261,216,368,298
IMG_4417_jpeg_jpg.rf.3efe28eb99dd5fdc5b8de7cd1b801d58.jpg,640,640,0,299,212,327,243
2-2-_jpg.rf.1dfc9067cca26b3ae4ad3dc12494939f.jpg,420,640,1,196,294,334,603
2-2-_jpg.rf.1dfc9067cca26b3ae4ad3dc12494939f.jpg,420,640,0,250,473,274,514
281-2-_jpg.rf.f314e0f88a1854e5994ad6b71d84e229.jpg,1280,720,0,136,304,187,357
281-2-_jpg.rf.f314e0f88a1854e5994ad6b71d84e229.jpg,1280,720,1,172,265,521,638
21-5-_jpg.rf.d560b7cdf9f100bbe213469f32594eb1.jpg,640,640,1,80,222,193,379
21-5-_jpg.rf.d560b7cdf9f100bbe213469f32594eb1.jpg,640,640,0,81,277,102,312
223_jpg.rf.e92abce55551cc4090af322e8438c8a8.jpg,416,416,0,19,55,40,94
223_jpg.rf.e92abce55551cc4090af322e8438c8a8.jpg,416,416,1,65,1,154,192
IMG_1752_jpeg_jpg.rf.a30a55154c20a013dbcb8f43b54a0db2.jpg,640,640,1,369,411,530,618
IMG_1752_jpeg_jpg.rf.a30a55154c20a013dbcb8f43b54a0db2.jpg,640,640,0,460,550,504,594
220_jpg.rf.1f97469148c524eaf721c8a1f538a80f.jpg,640,640,1,374,383,499,566
220_jpg.rf.1f97469148c524eaf721c8a1f538a80f.jpg,640,640,0,542,486,569,529
2_jpg.rf.3545dcf67682befed54f4b0802055a35.jpg,416,416,0,367,124,385,163
2_jpg.rf.3545dcf67682befed54f4b0802055a35.jpg,416,416,1,292,59,356,221
IMG_4424_jpeg_jpg.rf.4c6a12346104bb725c5b743c513bf250.jpg,640,640,1,257,302,363,383
IMG_4424_jpeg_jpg.rf.4c6a12346104bb725c5b743c513bf250.jpg,640,640,0,290,343,319,371
219_jpg.rf.9eb1290910abdafcdccd92ac389c753a.jpg,420,640,1,160,88,284,350
219_jpg.rf.9eb1290910abdafcdccd92ac389c753a.jpg,420,640,0,208,173,233,202
219_jpg.rf.4ed5b864c35f6eb9576f3c7b4184830f.jpg,420,640,1,160,290,284,552
219_jpg.rf.4ed5b864c35f6eb9576f3c7b4184830f.jpg,420,640,0,208,438,233,467
Barbell-RDL-Side-View_mp4-8_jpg.rf.18f8b77f969662018f9312fdae1a521c.jpg,1080,1080,1,471,252,637,534
Barbell-RDL-Side-View_mp4-8_jpg.rf.18f8b77f969662018f9312fdae1a521c.jpg,1080,1080,0,540,311,560,347
2-2-_jpg.rf.affcf9c0bb56a5da65384b3b9f08137e.jpg,420,640,1,198,35,333,345
2-2-_jpg.rf.affcf9c0bb56a5da65384b3b9f08137e.jpg,420,640,0,248,134,274,168
279-2-_jpg.rf.8932d28740d96a4926ed06202db9c493.jpg,320,400,1,167,123,253,212
279-2-_jpg.rf.8932d28740d96a4926ed06202db9c493.jpg,320,400,0,206,157,220,172
19-2-_jpg.rf.b4667a13af3ea2aee59e801529dcb016.jpg,420,640,1,232,11,344,265
19-2-_jpg.rf.b4667a13af3ea2aee59e801529dcb016.jpg,420,640,0,286,90,304,126
213_jpg.rf.24a861dd93bd9edc406e5480af937fd3.jpg,640,640,1,74,424,244,576
213_jpg.rf.24a861dd93bd9edc406e5480af937fd3.jpg,640,640,0,26,500,50,531
Barbell-Romanian-Deadlift-RDL-Side-View_mp4-1_jpg.rf.dacccd099f19e8a4c9f5aafc7a7097a4.jpg,1080,1080,1,338,396,587,645
Barbell-Romanian-Deadlift-RDL-Side-View_mp4-1_jpg.rf.dacccd099f19e8a4c9f5aafc7a7097a4.jpg,1080,1080,0,438,517,470,548
215_jpg.rf.4029599691feac84aab1c885b1f17940.jpg,640,640,1,410,29,557,161
215_jpg.rf.4029599691feac84aab1c885b1f17940.jpg,640,640,0,540,54,560,79
210-2-_jpg.rf.86d1848aa61a8ef5ae5dc1308eec3287.jpg,640,640,1,239,82,428,384
210-2-_jpg.rf.86d1848aa61a8ef5ae5dc1308eec3287.jpg,640,640,0,260,192,295,240
234_jpg.rf.55a87ff5fe6bdf589939c8e924a35339.jpg,225,225,0,191,111,221,146
225-Split-Jerk-side-view_mp4-10_jpg.rf.932bc7c2933fa15df41a3ae6712a1cf1.jpg,640,640,1,146,131,367,264
225-Split-Jerk-side-view_mp4-10_jpg.rf.932bc7c2933fa15df41a3ae6712a1cf1.jpg,640,640,0,230,147,265,174
IMG_1757_jpeg_jpg.rf.96c3b292082c0db360d97dd7429b87a1.jpg,640,640,1,344,317,492,522
IMG_1757_jpeg_jpg.rf.96c3b292082c0db360d97dd7429b87a1.jpg,640,640,0,435,428,471,474
211_jpg.rf.01015164fbc33ba48062b1c4e63a1e55.jpg,640,640,1,368,116,525,273
211_jpg.rf.01015164fbc33ba48062b1c4e63a1e55.jpg,640,640,0,444,170,472,199
221_jpg.rf.9561567844b06e4589a3ef36eadfd38f.jpg,640,640,1,317,275,497,526
221_jpg.rf.9561567844b06e4589a3ef36eadfd38f.jpg,640,640,0,374,378,420,442
Barbell-Romanian-Deadlift-RDL-Side-View_mp4-6_jpg.rf.20f7c3f9afc859ff9e046095e9fa76f4.jpg,1080,1080,1,503,315,754,569
Barbell-Romanian-Deadlift-RDL-Side-View_mp4-6_jpg.rf.20f7c3f9afc859ff9e046095e9fa76f4.jpg,1080,1080,0,626,389,659,422
IMG_4969_jpeg_jpg.rf.1086832d0227bbeb722d17b632cd1c00.jpg,640,640,1,215,262,365,383
IMG_4969_jpeg_jpg.rf.1086832d0227bbeb722d17b632cd1c00.jpg,640,640,0,218,302,244,333
210-2-_jpg.rf.a15cbef0d4b3dbb52845198c11e29bb5.jpg,640,640,1,239,256,428,558
210-2-_jpg.rf.a15cbef0d4b3dbb52845198c11e29bb5.jpg,640,640,0,260,400,295,448
frame_480_jpg.rf.512eaf05dca8b3a5803fc567497d540c.jpg,640,640,1,3,3,271,216
2-2-_jpg.rf.27c5c8e80eadd1540669a04c22b8771c.jpg,420,640,1,87,35,222,345
2-2-_jpg.rf.27c5c8e80eadd1540669a04c22b8771c.jpg,420,640,0,146,134,172,168
284-2-_jpg.rf.da2e2389c930e3db9c2dff4bb1cffb99.jpg,267,400,0,6,140,15,153
284-2-_jpg.rf.da2e2389c930e3db9c2dff4bb1cffb99.jpg,267,400,1,23,119,78,183
IMG_4971_jpeg_jpg.rf.0e80a9b83bd35f047b531a78c3ad4d70.jpg,640,640,1,278,226,427,345
IMG_4971_jpeg_jpg.rf.0e80a9b83bd35f047b531a78c3ad4d70.jpg,640,640,0,397,263,423,291
21_jpg.rf.07bcb884c9a053d341afa18b7f9bc7b0.jpg,640,640,1,195,522,315,605
21_jpg.rf.07bcb884c9a053d341afa18b7f9bc7b0.jpg,640,640,0,247,559,272,583
IMG_4971_jpeg_jpg.rf.c8fc0a142892ae441a357f7dd88aa6df.jpg,640,640,1,213,295,362,414
IMG_4971_jpeg_jpg.rf.c8fc0a142892ae441a357f7dd88aa6df.jpg,640,640,0,217,349,243,377
IMG_4973_jpeg_jpg.rf.f8e5ac0a310f47b8faf6543a3d0d6b3c.jpg,640,640,1,282,323,429,436
IMG_4973_jpeg_jpg.rf.f8e5ac0a310f47b8faf6543a3d0d6b3c.jpg,640,640,0,402,376,430,402
IMG_4424_jpeg_jpg.rf.e09c4e2cc936b6c7a7e7dab5d0a42031.jpg,640,640,1,278,258,384,339
IMG_4424_jpeg_jpg.rf.e09c4e2cc936b6c7a7e7dab5d0a42031.jpg,640,640,0,321,269,350,297
436_jpg.rf.a0c5959779dc0cad47ce12562f625de2.jpg,1024,682,1,255,401,538,680
436_jpg.rf.a0c5959779dc0cad47ce12562f625de2.jpg,1024,682,0,323,524,411,580
Barbell-RDL-Side-View_mp4-9_jpg.rf.6e7fa13f74f2906bd1e2fcee99b24d0a.jpg,1080,1080,1,448,252,613,536
Barbell-RDL-Side-View_mp4-9_jpg.rf.6e7fa13f74f2906bd1e2fcee99b24d0a.jpg,1080,1080,0,525,312,545,347
IMG_1753_jpeg_jpg.rf.62e953d79e2682a328a31eb15aaa4063.jpg,640,640,1,344,375,497,581
IMG_1753_jpeg_jpg.rf.62e953d79e2682a328a31eb15aaa4063.jpg,640,640,0,427,504,466,548
213_jpg.rf.de48f9e689bba9cda900967f2350e707.jpg,640,640,1,396,424,566,576
213_jpg.rf.de48f9e689bba9cda900967f2350e707.jpg,640,640,0,590,500,614,531
280_jpg.rf.3370d0a0e810740ac97d76d591126b6e.jpg,650,433,0,353,200,364,215
280_jpg.rf.3370d0a0e810740ac97d76d591126b6e.jpg,650,433,1,278,157,333,255
21-3-_jpg.rf.9b6d7f3eaed2f7088f99d98c2ee8c420.jpg,420,640,1,132,131,242,252
21-3-_jpg.rf.9b6d7f3eaed2f7088f99d98c2ee8c420.jpg,420,640,0,168,174,190,205
21_jpg.rf.ac4d95bc5e729f0dae65e757822164ab.jpg,420,640,1,126,331,219,535
21_jpg.rf.ac4d95bc5e729f0dae65e757822164ab.jpg,420,640,0,142,433,162,463
21_jpg.rf.ff240875dfeaed0287d8c9994c4f1161.jpg,420,640,1,125,101,216,314
21_jpg.rf.ff240875dfeaed0287d8c9994c4f1161.jpg,420,640,0,144,178,166,210
IMG_4419_jpeg_jpg.rf.c51dd22f6178caac66e7883b127093eb.jpg,640,640,1,264,331,371,412
IMG_4419_jpeg_jpg.rf.c51dd22f6178caac66e7883b127093eb.jpg,640,640,0,300,386,330,411
IMG_4425_jpeg_jpg.rf.fa14b40476747be6f2fc1f9c82e9825c.jpg,640,640,1,281,297,388,378
IMG_4425_jpeg_jpg.rf.fa14b40476747be6f2fc1f9c82e9825c.jpg,640,640,0,328,336,356,361
Barbell-Romanian-Deadlift-RDL-Side-View_mp4-6_jpg.rf.74fab98d58b89ecce767e9e44d350868.jpg,1080,1080,1,327,511,578,765
Barbell-Romanian-Deadlift-RDL-Side-View_mp4-6_jpg.rf.74fab98d58b89ecce767e9e44d350868.jpg,1080,1080,0,422,659,455,692
IMG_4426_jpeg_jpg.rf.48c15b5595d6824a9ab9e420028b8ecd.jpg,640,640,1,249,284,356,366
IMG_4426_jpeg_jpg.rf.48c15b5595d6824a9ab9e420028b8ecd.jpg,640,640,0,277,317,308,346
434_jpg.rf.5a1992d70def42f306eeee719fa5a8ca.jpg,819,1024,1,408,649,607,844
434_jpg.rf.5a1992d70def42f306eeee719fa5a8ca.jpg,819,1024,0,549,731,582,762
IMG_4422_jpeg_jpg.rf.0bd6f6c81a56e4229ee8b868e049bd7b.jpg,640,640,1,273,245,381,326
IMG_4422_jpeg_jpg.rf.0bd6f6c81a56e4229ee8b868e049bd7b.jpg,640,640,0,317,254,341,284
Barbell-Romanian-Deadlift-RDL-Side-View_mp4-2_jpg.rf.107724817104aad43740d6cb7d606228.jpg,1080,1080,1,341,481,590,723
Barbell-Romanian-Deadlift-RDL-Side-View_mp4-2_jpg.rf.107724817104aad43740d6cb7d606228.jpg,1080,1080,0,442,624,474,654
IMG_4968_jpeg_jpg.rf.63403de48b0f2847a46af280796d8d4e.jpg,640,640,1,216,277,369,396
IMG_4968_jpeg_jpg.rf.63403de48b0f2847a46af280796d8d4e.jpg,640,640,0,219,330,249,358
21-3-_jpg.rf.ac2534f048f22d1e1e54ac744d502def.jpg,420,640,1,132,388,242,509
21-3-_jpg.rf.ac2534f048f22d1e1e54ac744d502def.jpg,420,640,0,168,435,190,466
Barbell-Romanian-Deadlift-RDL-Side-View_mp4-3_jpg.rf.00c47a01d28677abf0e2d4f595e494b3.jpg,1080,1080,1,480,500,732,749
Barbell-Romanian-Deadlift-RDL-Side-View_mp4-3_jpg.rf.00c47a01d28677abf0e2d4f595e494b3.jpg,1080,1080,0,596,602,629,635
Barbell-RDL-Side-View_mp4-9_jpg.rf.ff404fb07f48a18f1022fbfe31953fe0.jpg,1080,1080,1,448,544,613,828
Barbell-RDL-Side-View_mp4-9_jpg.rf.ff404fb07f48a18f1022fbfe31953fe0.jpg,1080,1080,0,525,734,545,769
436_jpg.rf.cb3247324d15f831b2772ba39450811b.jpg,1024,682,1,486,2,769,281
436_jpg.rf.cb3247324d15f831b2772ba39450811b.jpg,1024,682,0,613,102,701,158
287-2-_jpg.rf.8f8fd9526cd2e511fa5ac566fffa966c.jpg,2048,1024,1,1456,669,1644,854
287-2-_jpg.rf.8f8fd9526cd2e511fa5ac566fffa966c.jpg,2048,1024,0,1526,782,1563,814
287-2-_jpg.rf.8f8fd9526cd2e511fa5ac566fffa966c.jpg,2048,1024,1,457,492,652,669
287-2-_jpg.rf.8f8fd9526cd2e511fa5ac566fffa966c.jpg,2048,1024,0,526,585,576,614
Barbell-RDL-Side-View_mp4-8_jpg.rf.5f3d8821a3137fb2cfb9e28e39975060.jpg,1080,1080,1,444,546,610,828
Barbell-RDL-Side-View_mp4-8_jpg.rf.5f3d8821a3137fb2cfb9e28e39975060.jpg,1080,1080,0,521,734,541,770
279_jpg.rf.2dc4c1d3932e0cac16ec00d8f40b56f8.jpg,724,905,1,160,181,434,457
279_jpg.rf.2dc4c1d3932e0cac16ec00d8f40b56f8.jpg,724,905,0,256,287,302,332
21_jpg.rf.f060e3b2b47d405c699799a65d95dfab.jpg,640,640,1,194,103,331,314
21_jpg.rf.f060e3b2b47d405c699799a65d95dfab.jpg,640,640,0,220,171,248,215
225-Split-Jerk-side-view_mp4-17_jpg.rf.8630042ea8926a49a2911d3514272406.jpg,640,640,1,366,398,606,546
225-Split-Jerk-side-view_mp4-17_jpg.rf.8630042ea8926a49a2911d3514272406.jpg,640,640,0,503,501,534,544
IMG_4419_jpeg_jpg.rf.dd74d5f43e469c36db97ea85a112a4f2.jpg,640,640,1,270,228,377,309
IMG_4419_jpeg_jpg.rf.dd74d5f43e469c36db97ea85a112a4f2.jpg,640,640,0,310,229,340,254
225-Split-Jerk-side-view_mp4-19_jpg.rf.2f677b5aa5e1ec1018a1515a5ab369af.jpg,420,640,1,9,125,157,249
225-Split-Jerk-side-view_mp4-19_jpg.rf.2f677b5aa5e1ec1018a1515a5ab369af.jpg,420,640,0,50,137,78,166
286-2-_jpg.rf.84412f2c2c1608aea29d5282cfafb609.jpg,201,251,1,77,70,123,121
286-2-_jpg.rf.84412f2c2c1608aea29d5282cfafb609.jpg,201,251,0,96,93,105,102
Barbell-Romanian-Deadlift-RDL-Side-View_mp4-8_jpg.rf.a18972c5dcd09f8e3eb2a0b18aa15a0e.jpg,1080,1080,1,479,381,728,624
Barbell-Romanian-Deadlift-RDL-Side-View_mp4-8_jpg.rf.a18972c5dcd09f8e3eb2a0b18aa15a0e.jpg,1080,1080,0,594,464,627,497
279_jpg.rf.6fac206a747342d4d076be44f148eb3b.jpg,724,905,1,290,181,564,457
279_jpg.rf.6fac206a747342d4d076be44f148eb3b.jpg,724,905,0,422,287,468,332
225-Split-Jerk-side-view_mp4-12_jpg.rf.77982c02e18aeaf1b053ca6c4789f306.jpg,640,640,1,315,132,536,264
225-Split-Jerk-side-view_mp4-12_jpg.rf.77982c02e18aeaf1b053ca6c4789f306.jpg,640,640,0,432,147,467,174
2-2-_jpg.rf.7c968302f9760a08da8168b505bf9a88.jpg,420,640,1,196,37,334,346
2-2-_jpg.rf.7c968302f9760a08da8168b505bf9a88.jpg,420,640,0,250,126,274,167
IMG_4968_jpeg_jpg.rf.4aa7d2effe2bc19b27c3c1f2629c537e.jpg,640,640,1,271,244,424,363
IMG_4968_jpeg_jpg.rf.4aa7d2effe2bc19b27c3c1f2629c537e.jpg,640,640,0,391,282,421,310
215-2-_jpg.rf.a1de2a894072a31e831730ef6a51230d.jpg,640,640,1,135,115,293,441
215-2-_jpg.rf.a1de2a894072a31e831730ef6a51230d.jpg,640,640,0,191,229,227,289
Barbell-Romanian-Deadlift-RDL-Side-View_mp4-3_jpg.rf.92d032d0c34180d954f2d9f9818e60a6.jpg,1080,1080,1,348,332,600,581
Barbell-Romanian-Deadlift-RDL-Side-View_mp4-3_jpg.rf.92d032d0c34180d954f2d9f9818e60a6.jpg,1080,1080,0,452,446,485,479
21-5-_jpg.rf.1cc68291149e1c800f2523b693f57bfe.jpg,640,640,1,447,222,560,379
21-5-_jpg.rf.1cc68291149e1c800f2523b693f57bfe.jpg,640,640,0,538,277,559,312
225-Split-Jerk-side-view_mp4-14_jpg.rf.1e18800320e14f24b2a5c3cd1686ca54.jpg,640,640,1,267,455,490,593
225-Split-Jerk-side-view_mp4-14_jpg.rf.1e18800320e14f24b2a5c3cd1686ca54.jpg,640,640,0,379,560,415,591
215-2-_jpg.rf.2cdd3e56b1ae684a8220f49447d2e01e.jpg,640,640,1,347,115,505,441
215-2-_jpg.rf.2cdd3e56b1ae684a8220f49447d2e01e.jpg,640,640,0,413,229,449,289
223_jpg.rf.226b1ee4d8ef55ece3c8a1c1951b2afe.jpg,416,416,0,19,323,40,362
223_jpg.rf.226b1ee4d8ef55ece3c8a1c1951b2afe.jpg,416,416,1,65,224,154,415
20_jpg.rf.e347d785388a81906e53f5b5c6829a8c.jpg,420,640,1,166,48,262,205
20_jpg.rf.e347d785388a81906e53f5b5c6829a8c.jpg,420,640,0,208,88,227,117
IMG_4329_MOV-13_jpg.rf.d4a78885b254961c72c162c13257f458.jpg,640,640,1,216,114,425,232
IMG_4329_MOV-13_jpg.rf.d4a78885b254961c72c162c13257f458.jpg,640,640,0,306,149,340,178
225-Split-Jerk-side-view_mp4-15_jpg.rf.022eb4c5870d0f55232fc712e296279c.jpg,640,640,1,360,497,592,639
225-Split-Jerk-side-view_mp4-15_jpg.rf.022eb4c5870d0f55232fc712e296279c.jpg,640,640,0,492,613,528,639
IMG_1757_jpeg_jpg.rf.836ca31758964314ad990414cbb76eba.jpg,640,640,1,148,118,296,323
IMG_1757_jpeg_jpg.rf.836ca31758964314ad990414cbb76eba.jpg,640,640,0,169,166,205,212
29-2-_jpg.rf.f8a5d23616020557430f23a9f5406cbd.jpg,1300,956,1,65,489,315,769
29-2-_jpg.rf.f8a5d23616020557430f23a9f5406cbd.jpg,1300,956,0,64,616,99,654
218_jpg.rf.683ca6d6f670c0f5627f7cb01b969151.jpg,640,640,1,367,67,523,261
218_jpg.rf.683ca6d6f670c0f5627f7cb01b969151.jpg,640,640,0,556,176,582,217
IMG_1753_jpeg_jpg.rf.5e8b3ab14a153c4b1ec693f1c953aa3e.jpg,640,640,1,344,59,497,265
IMG_1753_jpeg_jpg.rf.5e8b3ab14a153c4b1ec693f1c953aa3e.jpg,640,640,0,427,92,466,136
IMG_1758_jpeg_jpg.rf.7aeb27a65dfea4dba16560b2ca88436e.jpg,640,640,1,136,107,291,311
IMG_1758_jpeg_jpg.rf.7aeb27a65dfea4dba16560b2ca88436e.jpg,640,640,0,159,156,193,201
21_jpg.rf.68174f8fc290fb79c0840630ffb81bea.jpg,420,640,1,201,101,292,314
21_jpg.rf.68174f8fc290fb79c0840630ffb81bea.jpg,420,640,0,255,174,277,210
IMG_4329_MOV-15_jpg.rf.e5a08eaa6b11bcc6c81aa6edbd883d35.jpg,640,640,1,212,350,413,465
IMG_4329_MOV-15_jpg.rf.e5a08eaa6b11bcc6c81aa6edbd883d35.jpg,640,640,0,296,393,332,417
225-2-_jpg.rf.42655c4577b3b4d0bfedbbddad63617c.jpg,194,259,1,40,172,120,259
225-2-_jpg.rf.42655c4577b3b4d0bfedbbddad63617c.jpg,194,259,0,51,215,63,231
192_jpg.rf.87bb0780ebb0b87c865c00b534cf0a7b.jpg,276,183,1,52,59,137,171
192_jpg.rf.87bb0780ebb0b87c865c00b534cf0a7b.jpg,276,183,0,51,100,61,113
192_jpg.rf.87bb0780ebb0b87c865c00b534cf0a7b.jpg,276,183,0,37,27,43,44
433_jpg.rf.afc2b3feb8181520d7b8853171a703b2.jpg,800,799,1,411,14,609,213
433_jpg.rf.afc2b3feb8181520d7b8853171a703b2.jpg,800,799,0,551,103,583,129
125_jpg.rf.c6f289e8e41ce84cc407a26b65cf23fe.jpg,640,640,1,364,295,540,541
125_jpg.rf.c6f289e8e41ce84cc407a26b65cf23fe.jpg,640,640,0,442,399,492,468
KakaoTalk_20220424_004453405_15_jpg.rf.95c6e63d6861d11aa0a14cccd7f64890.jpg,416,416,1,173,156,307,259
KakaoTalk_20220424_004453405_15_jpg.rf.95c6e63d6861d11aa0a14cccd7f64890.jpg,416,416,0,240,211,260,233
190_jpg.rf.3c3e7d290eb3899fb228344563a54a65.jpg,281,180,0,57,153,90,179
-2022-03-14-200742_png_jpg.rf.127d0633da0cedfbed4349e3da65575e.jpg,420,640,1,105,46,250,201
-2022-03-14-200742_png_jpg.rf.127d0633da0cedfbed4349e3da65575e.jpg,420,640,0,158,100,189,136
-2022-03-14-200826_png_jpg.rf.0ddae273c61192024d56689907aae292.jpg,420,640,1,147,159,292,317
-2022-03-14-200826_png_jpg.rf.0ddae273c61192024d56689907aae292.jpg,420,640,0,209,233,234,255
120-kg-clean-and-jerk-side-view_mp4-9_jpg.rf.7e914846d828749e84626b2097dd7be5.jpg,640,640,1,162,122,328,221
120-kg-clean-and-jerk-side-view_mp4-9_jpg.rf.7e914846d828749e84626b2097dd7be5.jpg,640,640,0,209,137,248,167
190_jpg.rf.a45e34dd30b998a146a8fe2614742f3c.jpg,416,416,0,85,354,134,414
Barbell-Back-Squat-Lateral-view_mp4-12_jpg.rf.466cc6ff1e7bfd8554bc8a0e4327d830.jpg,1080,1080,1,582,177,751,471
Barbell-Back-Squat-Lateral-view_mp4-12_jpg.rf.466cc6ff1e7bfd8554bc8a0e4327d830.jpg,1080,1080,0,701,224,722,260
Barbell-Row-Side-View-1-_mp4-0_jpg.rf.acf10af76d8f15922bcb6cfe340ae009.jpg,1080,1080,1,377,179,716,514
Barbell-Row-Side-View-1-_mp4-0_jpg.rf.acf10af76d8f15922bcb6cfe340ae009.jpg,1080,1080,0,545,234,590,281
120-kg-clean-and-jerk-side-view_mp4-7_jpg.rf.5b1e6a4484a69ec7a29d39e822624ff2.jpg,640,640,1,341,419,511,518
120-kg-clean-and-jerk-side-view_mp4-7_jpg.rf.5b1e6a4484a69ec7a29d39e822624ff2.jpg,640,640,0,426,474,452,500
227-2-_jpg.rf.fad90840228619f7a737d7e60337fb36.jpg,564,555,1,305,332,458,490
227-2-_jpg.rf.fad90840228619f7a737d7e60337fb36.jpg,564,555,0,364,411,381,431
227-2-_jpg.rf.fad90840228619f7a737d7e60337fb36.jpg,564,555,1,25,424,180,555
227-2-_jpg.rf.fad90840228619f7a737d7e60337fb36.jpg,564,555,0,79,521,99,543
Barbell-Back-Squat-Side-View_mp4-3_jpg.rf.12a766b69faa76fbed29d0f3417cbdf0.jpg,1080,1080,0,755,228,772,257
Barbell-Back-Squat-Side-View_mp4-3_jpg.rf.12a766b69faa76fbed29d0f3417cbdf0.jpg,1080,1080,1,673,159,817,403
IMG_1711_jpeg_jpg.rf.af1f9fa249cfbdf33bc820ea7024ad66.jpg,640,640,1,257,204,405,407
IMG_1711_jpeg_jpg.rf.af1f9fa249cfbdf33bc820ea7024ad66.jpg,640,640,0,271,284,305,327
IMG_1715_jpeg_jpg.rf.907a1bd7719811ee109d18ac4a15c27b.jpg,640,640,1,260,209,412,418
IMG_1715_jpeg_jpg.rf.907a1bd7719811ee109d18ac4a15c27b.jpg,640,640,0,278,292,310,334
IMG_4933_jpeg_jpg.rf.3bf6e12ba7d1fb55746e82cf628b8227.jpg,640,640,1,315,196,475,320
IMG_4933_jpeg_jpg.rf.3bf6e12ba7d1fb55746e82cf628b8227.jpg,640,640,0,427,239,454,264
120-kg-clean-and-jerk-side-view_mp4-0_jpg.rf.a8ccc26c4c5b14e48bf2427ac2835966.jpg,640,640,1,396,435,569,539
120-kg-clean-and-jerk-side-view_mp4-0_jpg.rf.a8ccc26c4c5b14e48bf2427ac2835966.jpg,640,640,0,481,496,513,525
Barbell-Back-Squat-Side-View_mp4-30_jpg.rf.fb42b1f038e0ba6799f0c1e498ddd5c8.jpg,1080,1080,0,768,225,788,261
Barbell-Back-Squat-Side-View_mp4-30_jpg.rf.fb42b1f038e0ba6799f0c1e498ddd5c8.jpg,1080,1080,1,683,155,833,413
-2022-03-14-194537_png_jpg.rf.e6b0ced0283cfa7b6a5c411715479f57.jpg,420,640,1,95,85,266,277
-2022-03-14-194537_png_jpg.rf.e6b0ced0283cfa7b6a5c411715479f57.jpg,420,640,0,152,164,178,194
11_jpg.rf.02d998fc4af071b5b216ab0a0fde313d.jpg,640,640,1,291,439,386,596
11_jpg.rf.02d998fc4af071b5b216ab0a0fde313d.jpg,640,640,0,329,547,349,570
31_jpg.rf.b9f6862e7211a148b15ddc0d92105d48.jpg,416,416,1,31,6,200,245
31_jpg.rf.b9f6862e7211a148b15ddc0d92105d48.jpg,416,416,0,63,104,87,140
